LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
EE6ELLD7W3,46.0,149688,52862,839,9,4,22.57,60,0.45,High School,Self-employed,Single,Yes,Yes,Business,No,1
DP7FKO6JRK,27.0,75406,222400,831,30,3,21.28,60,0.83,Master's,Part-time,Married,Yes,Yes,Auto,No,1
POCPHMI7SM,44.0,17771,152591,848,72,3,15.92,36,0.8,High School,Unemployed,Single,Yes,Yes,Home,No,0
MFJ3JXZ2E4,47.0,23152,64036,441,42,2,21.02,12,0.8,Bachelor's,Unemployed,Married,No,Yes,Business,No,0
OQ9KO78U0D,57.0,22169,135845,617,0,1,17.04,12,0.79,Bachelor's,Self-employed,Divorced,No,No,Education,Yes,0
QMPC5M16F8,43.0,117066,206905,735,30,1,15.31,24,0.11,Bachelor's,Full-time,Single,No,Yes,Business,No,0
Q0R1N0QQPM,52.0,54499,233727,444,54,4,12.56,48,0.26,High School,Full-time,Divorced,No,Yes,Business,No,0
YMY8BB1SHJ,58.0,144201,67084,645,37,2,12.47,12,0.66,PhD,Full-time,Divorced,Yes,No,Home,No,0
BQDISE7RPF,24.0,113713,9268,577,60,2,16.09,48,0.57,Master's,Full-time,Single,No,Yes,Other,No,0
FV4HJG1P6Y,48.0,70466,204395,574,83,3,24.24,24,0.75,High School,Self-employed,Married,Yes,Yes,Education,No,1
NGBR5YPJD4,57.0,92792,183932,594,119,1,2.44,24,0.87,PhD,Self-employed,Single,Yes,No,Business,Yes,0
5VLK60KZFQ,36.0,114785,115686,751,50,3,9.08,24,0.51,Master's,Full-time,Married,Yes,No,Education,Yes,0
F1W7SDWG7Z,41.0,45685,211618,448,57,2,7.8,60,0.67,High School,Full-time,Divorced,Yes,Yes,Auto,Yes,0
AH2MRM6JAD,68.0,82468,36893,358,70,3,13.64,60,0.1,Bachelor's,Full-time,Single,No,Yes,Auto,Yes,0
5UEUP2U3T6,26.0,69536,135442,754,94,2,12.22,24,0.43,Master's,Self-employed,Married,Yes,No,Education,No,0
1HDIBFW024,19.0,22854,201026,456,100,4,14.42,36,0.86,PhD,Unemployed,Divorced,Yes,No,Education,No,1
MIJEUB55VS,40.0,93737,232095,582,76,3,15.36,36,0.43,PhD,Part-time,Divorced,No,No,Auto,Yes,0
63CFV8Z4A4,18.0,114744,41616,325,76,2,5.83,12,0.88,Bachelor's,Self-employed,Single,Yes,Yes,Business,No,0
L82X2S6HWH,24.0,108767,89789,742,11,3,19.25,24,0.16,High School,Full-time,Single,Yes,No,Home,Yes,0
MW8V9J1VWK,40.0,133009,98993,714,72,3,18.66,12,0.32,High School,Full-time,Married,Yes,Yes,Auto,No,0
D6Y5NFNGAS,57.0,33429,126056,418,26,3,15.32,48,0.34,High School,Unemployed,Married,Yes,Yes,Auto,No,0
9SX2KVXC18,32.0,106211,141391,522,101,3,9.63,12,0.57,Bachelor's,Full-time,Divorced,Yes,No,Auto,No,0
I23G5TCHMU,42.0,131611,175259,645,109,3,17.27,24,0.17,High School,Unemployed,Married,No,No,Home,Yes,0
1TUKIHCGN8,18.0,77778,7642,759,26,2,10.43,36,0.64,Bachelor's,Part-time,Single,No,No,Other,No,1
L2HM434YD9,35.0,138279,11773,331,16,2,23.55,48,0.8,PhD,Full-time,Divorced,Yes,Yes,Auto,No,0
FAHWDM7Q3B,34.0,39123,89240,361,8,4,2.34,36,0.41,High School,Self-employed,Single,Yes,Yes,Education,Yes,0
YEKBDHQFGC,69.0,17984,125938,551,71,2,10.31,12,0.66,Bachelor's,Self-employed,Married,No,Yes,Home,Yes,0
QQJ49JPMAQ,27.0,48411,25806,616,101,4,15.97,36,0.8,Master's,Part-time,Single,No,No,Home,No,0
W1W95ADYJ3,51.0,18822,70701,780,24,2,14.83,60,0.88,High School,Unemployed,Single,No,Yes,Education,No,0
12GWFULRHL,22.0,44417,33920,461,74,4,7.8,60,0.62,High School,Unemployed,Married,Yes,Yes,Home,No,0
39A9LGADT0,23.0,104897,199842,630,46,2,14.14,12,0.28,Bachelor's,Part-time,Single,No,No,Home,Yes,1
7JBFYFJK2X,52.0,111566,202749,726,92,4,7.42,60,0.11,High School,Unemployed,Married,Yes,Yes,Business,Yes,0
RDHH4D3Y8I,52.0,100231,140383,438,119,3,9.0,24,0.36,Master's,Full-time,Divorced,Yes,No,Home,No,0
UC9BNSEES7,54.0,24061,81496,497,34,1,10.58,36,0.81,High School,Full-time,Single,Yes,Yes,Business,Yes,0
DW5CA2X067,40.0,72560,68599,716,5,1,11.66,36,0.82,Master's,Unemployed,Single,No,No,Business,Yes,0
WSM9F4XQB6,31.0,80945,240411,717,19,3,6.04,48,0.8,PhD,Full-time,Married,Yes,No,Home,No,0
YMMB3XBZXF,30.0,80927,13238,637,3,2,15.08,12,0.83,High School,Part-time,Divorced,No,Yes,Education,Yes,0
11D386GTDV,43.0,37081,140185,613,114,2,8.83,48,0.65,PhD,Part-time,Single,Yes,Yes,Home,No,1
CDNZKIUOEN,60.0,25085,63168,736,56,1,12.75,12,0.13,Bachelor's,Full-time,Married,Yes,No,Other,Yes,0
B4CRC4MEM6,65.0,88747,27714,469,65,3,2.76,48,0.36,Master's,Self-employed,Single,Yes,Yes,Auto,Yes,0
JKV8YN0O02,43.0,136943,91778,802,81,2,14.68,48,0.37,PhD,Unemployed,Married,Yes,Yes,Business,No,0
JYFPOUXNCR,30.0,65291,120972,378,44,4,13.06,48,0.76,Bachelor's,Unemployed,Single,Yes,No,Home,No,0
FZR385FXPN,58.0,80144,85644,351,45,3,10.6,24,0.6,Bachelor's,Part-time,Single,Yes,Yes,Education,Yes,0
864QCFVF4T,45.0,139016,112413,708,87,4,8.8,24,0.31,Master's,Unemployed,Divorced,No,Yes,Auto,Yes,0
XNW3UXKQ4F,32.0,120875,49627,530,72,4,11.75,24,0.61,High School,Full-time,Divorced,Yes,No,Education,No,0
0BO8DOII19,48.0,23303,80663,306,9,4,15.22,24,0.18,PhD,Part-time,Divorced,Yes,Yes,Education,Yes,0
VLMVHJQRS4,35.0,53876,118485,306,10,2,19.24,48,0.87,Master's,Part-time,Single,No,Yes,Other,Yes,1
36TB1AQRZ6,40.0,39723,175023,655,117,3,3.42,60,0.29,High School,Part-time,Divorced,Yes,No,Business,No,0
FS867ASUKN,57.0,70053,80149,609,118,1,6.12,36,0.51,High School,Self-employed,Married,Yes,Yes,Other,No,0
ZDKBHDWBHR,59.0,46914,154535,559,60,4,12.11,60,0.33,High School,Full-time,Single,Yes,Yes,Other,No,0
S7WT8VXWUX,18.0,148218,233958,349,26,3,15.29,60,0.63,PhD,Part-time,Divorced,Yes,No,Home,No,0
6E75SS91ZL,57.0,88045,105160,808,110,2,15.03,48,0.14,Bachelor's,Full-time,Married,Yes,No,Other,Yes,0
HH0OX36NIT,43.0,51754,100750,467,71,4,13.5,60,0.55,Master's,Full-time,Divorced,Yes,No,Other,Yes,0
HE6B7Z8QUT,32.0,121766,49719,570,10,1,4.63,24,0.29,High School,Unemployed,Divorced,Yes,Yes,Other,Yes,0
PCJEXYN8DG,44.0,125284,51114,533,114,2,3.28,12,0.36,Master's,Unemployed,Married,Yes,Yes,Education,Yes,0
6VAAHIF8XD,27.0,42570,175880,762,34,4,9.45,24,0.44,PhD,Part-time,Divorced,Yes,Yes,Education,No,0
O547ER79JS,32.0,63094,101109,403,35,3,9.05,24,0.82,Bachelor's,Full-time,Divorced,Yes,Yes,Education,Yes,0
Q7H87FPNNU,61.0,73637,176116,430,64,4,21.27,12,0.62,Master's,Full-time,Single,Yes,No,Education,Yes,0
74RU3QUNW4,32.0,143562,189486,816,59,4,8.01,60,0.88,PhD,Self-employed,Single,Yes,Yes,Education,Yes,0
VQBLHHBL02,49.0,42218,128917,847,112,2,8.8,60,0.46,PhD,Full-time,Divorced,No,Yes,Home,Yes,0
ZPV2E18I49,64.0,91281,17691,824,45,2,19.23,12,0.1,High School,Self-employed,Divorced,Yes,Yes,Home,Yes,0
A3JQB955KU,58.0,62791,21402,336,73,1,12.91,60,0.62,PhD,Unemployed,Single,Yes,Yes,Education,No,0
OJDPCR4F6Z,63.0,46242,122728,565,76,1,17.11,36,0.63,Master's,Self-employed,Single,No,No,Business,Yes,0
3CDCLR24AO,53.0,45844,177213,486,55,1,11.27,36,0.39,Master's,Part-time,Divorced,No,Yes,Education,No,0
5JTUU0LNWY,67.0,98314,89320,396,53,2,4.79,36,0.58,Bachelor's,Self-employed,Married,Yes,Yes,Other,Yes,0
HXDGBHWNSD,33.0,102513,24944,566,75,3,21.34,60,0.66,Master's,Self-employed,Divorced,Yes,No,Auto,No,0
D1W8EKIEK8,29.0,105573,82059,419,48,4,14.38,60,0.76,Bachelor's,Unemployed,Divorced,No,Yes,Home,No,0
QICM5AEJBO,67.0,134008,79201,575,109,2,9.04,36,0.13,PhD,Self-employed,Single,Yes,Yes,Education,Yes,0
WK3999ETA0,23.0,124264,13849,732,108,3,23.96,36,0.22,PhD,Unemployed,Married,No,Yes,Education,Yes,0
9QKQ3FQZEY,57.0,130581,136733,313,26,4,7.36,12,0.27,PhD,Full-time,Married,Yes,Yes,Education,No,0
ZITV11DI9G,23.0,118122,213193,573,104,1,13.84,36,0.29,Master's,Unemployed,Divorced,No,Yes,Home,No,0
W935DHSTLD,60.0,132130,90178,421,42,1,13.85,48,0.31,PhD,Part-time,Divorced,Yes,No,Auto,No,0
4ZQZ9S0VNA,69.0,28922,249596,506,2,1,16.94,60,0.8,Bachelor's,Full-time,Married,Yes,No,Home,Yes,0
83Z2YE69ZL,38.0,107391,30078,697,114,3,3.31,36,0.12,High School,Self-employed,Single,Yes,No,Home,No,0
376MWVWXFL,58.0,69673,22828,841,101,1,19.99,36,0.39,Bachelor's,Part-time,Single,No,No,Business,Yes,0
IKVYQKANYD,29.0,136397,182262,848,71,1,3.51,36,0.55,Bachelor's,Unemployed,Married,No,No,Home,Yes,0
PMN9WC1WNZ,30.0,73677,194906,743,2,2,20.85,48,0.42,PhD,Self-employed,Married,No,Yes,Business,No,0
WMBTWL7G5X,23.0,124104,39985,414,96,3,21.5,48,0.57,Bachelor's,Part-time,Divorced,Yes,No,Education,No,0
2TTJDWJR06,59.0,102407,157277,437,2,2,12.65,48,0.47,PhD,Part-time,Single,Yes,Yes,Education,No,0
MG206HJIB5,55.0,97252,22801,543,35,3,12.26,12,0.82,Master's,Full-time,Married,No,No,Education,No,0
N3I5540ZFO,61.0,100510,20262,838,101,3,24.89,12,0.45,Master's,Part-time,Divorced,No,No,Other,Yes,0
P758J8WHZK,45.0,62772,214556,645,111,1,20.06,36,0.5,Bachelor's,Part-time,Divorced,Yes,Yes,Other,Yes,0
R3ZUUKR3Z3,47.0,111158,71319,666,105,3,10.22,60,0.19,PhD,Full-time,Married,No,No,Home,Yes,0
L97JJ9HW91,53.0,21648,225935,575,82,3,18.3,48,0.53,Bachelor's,Self-employed,Divorced,Yes,Yes,Home,Yes,1
AIDG9V9R5E,47.0,38373,35290,727,42,3,19.17,12,0.76,Bachelor's,Unemployed,Divorced,Yes,No,Auto,Yes,0
PAYTG3XDA5,48.0,52976,125994,546,91,4,17.2,36,0.65,Bachelor's,Part-time,Married,No,No,Other,No,0
UCIL1NPTM2,20.0,54239,124395,759,98,3,10.36,48,0.34,Master's,Full-time,Married,No,Yes,Education,Yes,0
4IZ6YR0AGG,57.0,115559,174208,471,89,2,10.43,12,0.43,PhD,Self-employed,Divorced,Yes,Yes,Education,No,0
TAZAJ5SFEF,65.0,121053,189856,786,75,4,23.68,36,0.82,High School,Unemployed,Single,No,Yes,Home,No,0
VJVRUG4YHT,40.0,124844,65471,782,115,4,6.01,48,0.83,Master's,Self-employed,Divorced,No,Yes,Other,No,0
P9OXNS83R3,25.0,137543,235402,683,64,3,16.43,24,0.32,Master's,Part-time,Married,No,Yes,Auto,Yes,0
GC54XIALLR,22.0,19489,49314,648,119,4,13.27,60,0.41,Master's,Self-employed,Divorced,No,No,Other,Yes,0
BT6FJ264ST,23.0,53073,79165,507,118,1,7.4,24,0.8,PhD,Part-time,Divorced,No,Yes,Other,Yes,0
ORH7CYO0DU,57.0,104552,217693,747,98,1,10.42,60,0.19,Bachelor's,Unemployed,Single,No,Yes,Home,Yes,0
H9WTWQ2HJG,,115882,40973,431,54,1,23.51,12,0.11,Bachelor's,Unemployed,Divorced,Yes,Yes,Home,Yes,1
XL2XJYQE2H,49.0,48694,175911,671,10,3,11.37,36,0.33,High School,Part-time,Divorced,No,Yes,Other,No,0
0U0365NFSE,42.0,27925,222970,536,13,1,9.27,36,0.79,PhD,Part-time,Single,Yes,Yes,Business,Yes,1
ICM3OSYC69,56.0,119306,165790,672,10,2,2.94,48,0.89,High School,Unemployed,Single,Yes,No,Auto,Yes,0
T5LFPXJM8Q,65.0,87841,249777,469,4,1,6.83,12,0.18,High School,Unemployed,Divorced,No,No,Other,No,0
MYTNG1EOTE,59.0,123985,212037,716,112,4,20.99,12,0.64,Master's,Self-employed,Single,Yes,No,Education,No,0
B8Q3F01M5H,50.0,134935,159371,841,64,4,6.84,60,0.88,High School,Unemployed,Single,No,No,Auto,Yes,0
0XI7B472VP,53.0,98756,205983,546,17,4,12.02,60,0.52,Bachelor's,Self-employed,Married,Yes,No,Education,No,0
G258E98U5T,24.0,36670,157237,574,46,1,7.94,12,0.9,Master's,Self-employed,Married,Yes,No,Business,Yes,0
B74ICD8RMQ,43.0,55018,39990,783,87,1,9.57,60,0.59,PhD,Part-time,Single,Yes,No,Education,No,1
H899QDFZF3,22.0,15065,6738,555,55,1,8.99,48,0.28,Master's,Part-time,Single,No,Yes,Business,Yes,0
HDBPXYF7CE,23.0,147299,19132,393,33,4,8.74,24,0.72,Bachelor's,Part-time,Divorced,No,No,Business,Yes,0
UK0FK0G5HY,31.0,23457,99701,633,34,4,20.06,48,0.13,PhD,Self-employed,Single,Yes,No,Education,No,1
3R0F05SQ99,27.0,138144,91651,431,51,3,8.94,12,0.72,Master's,Full-time,Married,No,No,Other,No,1
HC9ZELMG1N,48.0,113970,173212,582,41,3,3.93,60,0.69,High School,Unemployed,Divorced,No,No,Education,Yes,0
ETE3ASS3N1,62.0,51153,154250,710,43,1,21.47,24,0.68,Bachelor's,Unemployed,Single,Yes,Yes,Other,No,0
NSIRJ5CBEU,,43567,93969,438,116,1,11.78,60,0.66,PhD,Unemployed,Divorced,Yes,Yes,Home,Yes,0
VHODO9D490,32.0,129014,234757,667,78,3,14.03,48,0.53,High School,Unemployed,Married,No,No,Business,Yes,1
EN7IZ09MKQ,,96303,18842,821,74,1,18.16,24,0.83,High School,Unemployed,Married,Yes,Yes,Business,No,0
U93D9Z4ALW,28.0,75261,48620,732,87,3,12.46,12,0.14,Bachelor's,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
UKP6IGUOO0,54.0,104692,243179,451,49,2,8.21,48,0.88,Bachelor's,Self-employed,Divorced,No,Yes,Business,No,0
U15K3SOM1S,69.0,123704,33354,476,102,4,4.82,36,0.13,PhD,Unemployed,Married,Yes,Yes,Education,Yes,0
MCT8F3MK2W,62.0,139434,207412,421,16,1,22.29,60,0.33,Bachelor's,Part-time,Single,No,No,Auto,No,0
IUH4SA5IJO,19.0,44480,14940,440,105,2,19.3,60,0.33,High School,Part-time,Divorced,Yes,No,Other,Yes,0
AAFPVMURY9,39.0,145282,93617,627,116,3,2.35,48,0.88,Bachelor's,Part-time,Single,No,Yes,Education,Yes,0
KN8BDMJTO5,49.0,142119,121522,490,47,2,20.68,24,0.6,Bachelor's,Part-time,Single,No,Yes,Other,No,0
5MY0MAOHIL,23.0,34044,45089,541,113,2,7.46,60,0.59,Master's,Full-time,Married,No,No,Home,No,0
G408KX85F4,64.0,122914,23821,602,79,4,9.5,36,0.6,PhD,Unemployed,Married,No,Yes,Home,Yes,0
A0KTRFGNMZ,41.0,24749,129434,558,12,2,5.23,24,0.17,High School,Self-employed,Single,Yes,No,Auto,No,0
YQGFNZIOH8,20.0,96818,82060,577,116,3,21.37,24,0.55,Master's,Self-employed,Married,No,No,Education,Yes,0
IUTCYX71I9,52.0,88824,205951,586,83,4,15.87,48,0.57,High School,Full-time,Single,No,No,Education,Yes,0
UIN9H5QB1Q,18.0,99142,118396,388,81,4,22.98,12,0.17,Master's,Part-time,Single,No,Yes,Education,Yes,0
FQUMQDA6WG,41.0,113081,139294,675,40,1,22.17,60,0.17,Master's,Unemployed,Divorced,No,Yes,Education,Yes,0
74PHRYDY4Z,63.0,128813,51411,803,6,2,3.81,48,0.88,PhD,Full-time,Married,Yes,Yes,Other,Yes,0
IUUO0981JJ,19.0,48385,200642,553,18,1,15.22,36,0.62,High School,Self-employed,Married,No,No,Business,Yes,0
V02WI4DCYK,41.0,63640,28753,479,42,4,4.8,12,0.89,Master's,Self-employed,Married,Yes,Yes,Home,No,0
A7Z3LTGZYD,66.0,133745,221611,397,3,4,3.54,12,0.22,Master's,Unemployed,Married,Yes,No,Home,No,0
GL78Y9C6RP,48.0,92649,24205,427,87,4,19.51,36,0.42,PhD,Full-time,Married,Yes,Yes,Auto,No,1
MWKNZD1CUU,36.0,129974,62858,385,63,4,6.59,60,0.65,Bachelor's,Part-time,Divorced,Yes,Yes,Auto,Yes,0
U8V5V2XMQA,34.0,76121,73528,551,38,1,3.8,12,0.86,Bachelor's,Part-time,Married,Yes,No,Home,Yes,0
YP26W8NP9O,33.0,97319,71908,421,30,4,19.22,36,0.51,High School,Full-time,Single,Yes,Yes,Home,Yes,1
A59CM3I6RC,49.0,116299,202350,774,95,3,24.9,12,0.19,Bachelor's,Unemployed,Single,No,Yes,Other,Yes,0
RXDINONOIC,33.0,23802,70033,742,16,2,23.09,12,0.18,Bachelor's,Full-time,Divorced,No,Yes,Auto,Yes,0
5R74ABH53I,59.0,24155,22274,537,97,3,16.12,12,0.48,PhD,Unemployed,Single,Yes,Yes,Other,Yes,0
EH1O06ZTLG,40.0,114756,5133,849,86,3,22.43,36,0.2,Bachelor's,Full-time,Single,Yes,No,Auto,Yes,0
9WNC97N8QF,41.0,58974,75940,707,17,3,17.82,36,0.22,High School,Full-time,Divorced,Yes,No,Auto,Yes,0
X8K1DSR5VA,19.0,100413,185760,807,30,3,18.88,48,0.54,Bachelor's,Unemployed,Divorced,No,Yes,Education,Yes,0
OZO92IQ984,38.0,123593,56998,517,15,1,12.02,60,0.31,Master's,Full-time,Divorced,Yes,Yes,Education,Yes,0
BJB0P5I43G,35.0,19301,164672,848,90,1,6.47,12,0.16,High School,Self-employed,Single,No,Yes,Business,No,0
4X93M1ND0Z,48.0,101080,166837,390,60,2,20.19,36,0.47,High School,Self-employed,Married,Yes,Yes,Home,No,0
NZJE85K6AZ,49.0,121776,26397,528,53,2,13.68,12,0.34,Master's,Unemployed,Single,No,No,Home,Yes,0
15G8EKHRNU,31.0,142184,246727,775,79,1,7.34,12,0.84,PhD,Self-employed,Divorced,Yes,Yes,Home,Yes,0
1PQ0O8PIOO,27.0,111410,131929,393,81,1,23.63,24,0.9,PhD,Self-employed,Single,Yes,No,Auto,No,0
S3Q8DGC6BO,65.0,138770,95484,330,55,1,22.51,36,0.27,Master's,Full-time,Married,No,No,Business,No,0
DSZ0XZQL7R,25.0,57584,172383,407,111,4,2.6,12,0.51,Master's,Unemployed,Single,No,Yes,Auto,Yes,0
UT58VSI62V,41.0,107723,50191,625,74,3,16.17,60,0.46,Master's,Unemployed,Single,Yes,Yes,Home,No,0
6ZN1G9UEI6,49.0,23086,198335,374,54,2,16.62,36,0.17,Bachelor's,Self-employed,Married,No,Yes,Other,Yes,0
0R16KW8YTL,33.0,32597,151246,804,73,3,3.21,12,0.12,Master's,Full-time,Single,Yes,No,Education,No,0
J6GZJ7QGNS,26.0,18792,230212,418,11,4,14.91,48,0.21,Bachelor's,Unemployed,Single,Yes,No,Auto,Yes,1
S629C8B846,57.0,108182,72125,327,93,4,20.85,36,0.89,PhD,Part-time,Married,Yes,Yes,Auto,Yes,0
C7J5CPI4OG,35.0,50887,111670,560,29,2,12.4,48,0.4,PhD,Self-employed,Single,No,No,Other,No,0
I4NRKNCF5X,25.0,70350,194523,637,22,2,19.34,48,0.36,Bachelor's,Unemployed,Divorced,Yes,No,Business,Yes,1
OLXM50SB8W,69.0,110027,236267,463,79,4,5.19,36,0.7,High School,Full-time,Single,No,Yes,Business,No,0
PEKHTEPVBI,27.0,114442,140180,848,69,4,12.37,36,0.85,Master's,Self-employed,Married,No,No,Auto,Yes,0
UIT83YJVIQ,68.0,116560,46469,774,95,2,18.81,12,0.39,High School,Unemployed,Single,No,No,Home,Yes,0
5TPBKDX73I,53.0,60879,62921,409,76,3,16.52,60,0.81,High School,Unemployed,Married,No,Yes,Other,Yes,0
N31XGCEXK9,27.0,76737,35700,749,71,1,3.57,60,0.77,Bachelor's,Part-time,Divorced,No,Yes,Auto,No,0
IL38WDYZBY,23.0,85542,67298,713,51,2,2.05,48,0.26,Bachelor's,Full-time,Divorced,Yes,Yes,Home,No,0
OXPCZQZ97I,69.0,146700,56316,653,21,1,16.01,12,0.13,Master's,Self-employed,Married,No,Yes,Business,Yes,0
C1R8HCWFXC,67.0,47688,9324,578,93,3,19.37,48,0.17,High School,Full-time,Divorced,Yes,No,Business,No,0
P5DUII3HUD,61.0,51338,148017,747,5,2,16.76,12,0.43,Master's,Self-employed,Divorced,No,No,Other,Yes,0
6GH9T8214R,24.0,16590,110246,485,17,3,19.15,36,0.53,PhD,Unemployed,Single,Yes,Yes,Home,No,1
ARO63K1TA1,33.0,29330,91320,605,68,4,15.95,36,0.85,High School,Part-time,Single,No,Yes,Education,No,1
G4S3JXDKYS,54.0,148571,192409,530,0,3,15.38,36,0.26,High School,Unemployed,Divorced,Yes,No,Other,No,1
ZDKC8PGNC9,54.0,61847,38089,633,58,1,17.17,24,0.82,High School,Full-time,Divorced,No,No,Auto,No,0
CHYSAOME7Q,58.0,83787,127566,698,99,2,8.93,12,0.27,High School,Self-employed,Married,Yes,No,Auto,Yes,0
LZFUGBYN4W,50.0,20162,238609,449,83,4,16.79,24,0.31,Master's,Part-time,Married,Yes,No,Other,Yes,0
Z7S031F9AS,49.0,141375,209968,437,95,3,20.8,36,0.35,Bachelor's,Full-time,Divorced,No,No,Other,No,0
YOW158T90X,26.0,92573,129704,310,89,4,12.95,12,0.22,PhD,Full-time,Married,Yes,Yes,Education,No,0
V7BDV0XF9O,42.0,60072,194698,582,50,4,4.27,60,0.31,High School,Unemployed,Divorced,Yes,Yes,Education,Yes,0
AI8IA5LMCX,45.0,97028,180123,328,99,3,3.0,60,0.24,PhD,Unemployed,Single,Yes,Yes,Education,Yes,0
EQHO4MZR2X,46.0,132826,30079,711,9,2,21.69,12,0.86,Master's,Self-employed,Single,No,Yes,Business,Yes,0
7TIOQFPQBX,20.0,72491,41908,618,97,4,16.62,60,0.63,Bachelor's,Unemployed,Married,No,Yes,Auto,No,0
E1MARPRQ3B,29.0,110973,214334,407,26,4,19.77,36,0.75,Bachelor's,Part-time,Married,No,No,Education,No,1
47YWL57DTT,51.0,115439,125485,343,114,2,16.71,12,0.37,High School,Full-time,Divorced,No,Yes,Auto,Yes,0
ES6GS43ZMD,47.0,51011,55916,399,55,4,5.37,36,0.62,Master's,Part-time,Single,No,No,Education,Yes,0
KONYHGZWWW,55.0,23015,87325,701,17,4,15.66,24,0.14,High School,Part-time,Divorced,Yes,Yes,Business,Yes,0
53FMDC9KWC,28.0,105375,55423,560,109,3,9.61,36,0.56,High School,Part-time,Divorced,Yes,Yes,Auto,Yes,0
78LOGN7P99,18.0,74417,223116,749,41,4,7.93,24,0.59,Master's,Part-time,Divorced,No,No,Other,No,1
DI3SLXZN0T,36.0,127707,217268,490,72,2,5.06,24,0.21,High School,Part-time,Divorced,Yes,No,Education,Yes,0
CB065PTTZ3,43.0,75554,203650,682,80,1,21.01,36,0.19,High School,Self-employed,Married,Yes,No,Other,Yes,0
FVBO9TLU3Y,22.0,127587,198567,576,46,4,22.94,12,0.4,Master's,Part-time,Single,No,Yes,Education,No,0
VQU6H1GSCB,28.0,58932,243264,506,101,3,21.66,48,0.73,High School,Self-employed,Married,No,Yes,Home,Yes,0
29JO62S8OE,68.0,36094,34810,372,56,2,24.97,12,0.25,Master's,Part-time,Married,No,No,Other,No,0
10WWR5P3J0,32.0,106440,20714,422,30,4,5.59,48,0.5,Master's,Self-employed,Married,No,Yes,Other,Yes,0
R3VHMO4LVJ,33.0,75356,187932,455,27,2,13.7,36,0.82,High School,Unemployed,Divorced,No,Yes,Auto,Yes,0
0C58R8EEWX,36.0,31421,131776,314,97,1,20.81,60,0.25,Bachelor's,Self-employed,Divorced,No,No,Home,Yes,0
XJQ1TUPQH7,23.0,135257,143743,840,26,4,20.18,48,0.82,Master's,Part-time,Divorced,No,No,Education,No,0
YKBAYXQVHU,26.0,65689,144250,557,76,3,8.2,60,0.62,High School,Part-time,Married,No,No,Business,Yes,0
F1J7HES2IR,48.0,81242,75692,429,23,3,4.48,36,0.49,PhD,Self-employed,Single,No,No,Home,No,0
ZODRB5URXG,47.0,95019,72386,472,108,2,16.24,12,0.72,High School,Full-time,Single,Yes,No,Business,No,0
G59O2QLEZF,41.0,137159,148620,414,31,4,8.54,12,0.9,Master's,Unemployed,Divorced,Yes,Yes,Education,No,0
MQPU9LG88A,55.0,93515,91894,687,119,2,2.58,36,0.68,PhD,Part-time,Divorced,No,No,Education,No,0
N7JLPDK26J,41.0,106946,152116,795,83,1,7.21,48,0.37,Bachelor's,Full-time,Divorced,No,Yes,Auto,Yes,0
JC243QENID,,70949,72059,511,12,3,18.78,12,0.46,High School,Unemployed,Married,No,Yes,Auto,Yes,0
BKSIMFHLLV,51.0,50579,248353,513,23,4,22.09,24,0.85,Master's,Self-employed,Divorced,No,No,Business,Yes,1
LAM96N6SWH,53.0,99955,72313,579,35,2,11.06,12,0.74,PhD,Self-employed,Married,Yes,Yes,Business,Yes,0
WWWNAPUB4T,49.0,94026,52671,703,80,3,9.21,36,0.37,High School,Unemployed,Divorced,No,Yes,Business,No,0
DGBCS1O7TU,21.0,51999,243018,377,111,3,22.7,48,0.38,Bachelor's,Full-time,Divorced,No,Yes,Auto,No,0
TCYRRE3TLA,30.0,142285,76245,593,21,1,8.16,60,0.12,Master's,Self-employed,Married,No,Yes,Other,No,0
2MS2GSM5E9,46.0,135698,155084,353,53,3,6.12,36,0.13,Master's,Self-employed,Single,Yes,Yes,Other,No,0
QUVC41QRZ8,21.0,135420,43090,414,105,1,22.11,24,0.82,PhD,Full-time,Single,No,Yes,Education,No,0
7OD82YRQNC,18.0,83626,214279,316,14,1,4.64,12,0.17,Master's,Self-employed,Single,No,No,Auto,Yes,0
RH4J1K9EDQ,46.0,102881,206276,419,56,4,13.24,48,0.54,Master's,Unemployed,Single,No,Yes,Other,Yes,0
V3IDWDQ5MR,69.0,22535,123500,444,78,4,18.38,48,0.47,PhD,Full-time,Married,Yes,No,Auto,Yes,0
A6WO2IMVC2,28.0,61145,225674,565,85,3,8.57,24,0.2,High School,Self-employed,Divorced,Yes,Yes,Business,Yes,0
5Y3NVMGQNL,28.0,127663,235933,727,60,2,8.72,36,0.64,Master's,Self-employed,Divorced,Yes,Yes,Auto,No,0
AHNNM7YCEA,41.0,93894,67117,491,50,1,14.85,24,0.47,PhD,Part-time,Married,Yes,Yes,Business,Yes,0
EY6G2571PA,50.0,106102,190072,550,87,1,24.38,24,0.81,PhD,Unemployed,Single,Yes,No,Home,Yes,0
YPO9IU7GLX,40.0,62865,142304,392,50,3,6.47,60,0.55,High School,Full-time,Divorced,Yes,No,Auto,No,0
